імдесят,імдесят
вітаю,вітати
з,з
прийняттям,прийняття
дуже,дуже
відповідального,відповідального
і,і
важливого,важливий
рішення,рішення
українського,український
парламенту,парламент
Український,український
парламент,парламент
ще,ще
раз,раз
під,під
твердив,твердив
свою,свій
позицію,позиція
щодо,щодо
боротьби,боротьба
з,з
корупцією,корупція
та,та
реформи,реформ
судової,судовий
системи,система
Вітаю,вітати
всіх,весь
–––––––––––,–––––––
Зараз,зараз
як,як
ми,ми
й,й
домовлялися,домовлялися
на,на
нараді,нараді
будуть,бути
виступи,виступ
від,від
кожної,кожний
фракції,фракція
для,для
обміну,обмін
думками,думка
а,а
потім,потім
я,я
зачитаю,зачити
заяву,заява
Прошу,прош
записатися,записатися
на,на
виступи,виступ
Артур,артур
Герасимов,герасимова
Будь,бути
ласка,ласка
ГЕРАСИМОВ,герасима
А,а
В,в
Шановний,шановний
Андрію,Андрій
Володимировичу,володимирович
Шановні,шановний
колеги,колега
Насамперед,насамперед
хочу,хотіти
всіх,весь
привітати,привітати
з,з
прийняттям,прийняття
над,над
важливого,важливий
для,для
країни,країна
закону,закон
Також,також
хочу,хотіти
ще,ще
раз,раз
підтвердити,підтвердити
позицію,позиція
фракції,фракція
Блок,блок
Петра,петра
Порошенка,Порошенко
що,що
ключовим,ключовий
питанням,питання
є,бути
й,й
онов,онов
лення,лення
ЦВК,ЦВК
що,що
обіцяли,обіцяли
зробити,зробити
майже,майже
всі,весь
депутати,депутат
та,та
що,що
записано,записати
в,в
Коаліційній,коаліційнія
угоді,угоде
На,на
ранковому,ранкове
засіданні,засідання
ми,ми
публічно,публічно
озвучили,озвучити
нашу,наш
позицію,позиція
про,про
те,те
що,що
готові,готовий
відкликати,відкликат
одного,один
з,з
кандидатів,кандидат
на,на
посади,посада
членів,член
ЦВК,ЦВК
представника,представника
нашої,наш
фракції,фракція
і,і
таким,такий
чином,чин
збалансувати,збалансуват
склад,склад
тих,той
кандидатів,кандидат
які,який
будуть,бути
подані,подань
до,до
Верховної,верховний
Ради,рада
для,для
зат,зат
вердження,вердження
Просимо,просимо
всіх,весь
депутатів,депутат
підтримати,підтримати
нашу,наш
позицію,позиція
і,і
вирішити,вирішити
це,це
питання,питання
вже,вже
сьогодні,сьогодні
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Дякую,дякувати
Дійсно,дійсно
це,це
питання,питання
ми,ми
піднімали,піднімали
під,під
час,час
обговорення,обговорення
домови,домова
лися,лися
що,що
всі,весь
фракції,фракція
озвучать,озвучать
свою,свій
позицію,позиція
щодо,щодо
цього,цей
Максим,макси
Бурбак,бурбак
фрак,фрак
ція,ція
Народний,народний
фронт,фронт
Будь,бути
ласка,ласка
18,18
БУРБАК,бурбак
М,М.
Ю,Ю
Шановні,шановний
колеги,колега
Я,я
вітаю,вітати
що,що
нарешті,нарешті
в,в
цьому,це
залі,зал
ми,ми
прийшли,прийти
до,до
консенсусу,консенсус
щодо,щодо
вирішення,вирішення
головного,головний
питання,питання
призначення,призначення
нового,новий
складу,склад
ЦВК,ЦВК
Це,це
недискусійне,недискусійне
питання,питання
тут,тут
жод,жод
них,вони
дискусій,дискусія
немає,немати
Я,я
радий,радий
тому,тому
що,що
врешті,врешті
решт,решт
ми,ми
почали,почати
його,його
розглядати,розглядати
в,в
правовому,правовий
руслі,русля
відкрито,відкрито
демократично,демократично
і,і
прозоро,прозоро
Вітаємо,вітати
ініціативу,ініціатив
наших,наш
колег,колега
з,з
БПП,бпп
Рекомендації,рекомендація
ПАРЄ,парє
щодо,щодо
списку,список
нових,новий
членів,член
ЦВК,ЦВК
враховані,врахований
Президент,президент
вніс,внести
подання,подання
з,з
урахуванням,урахування
усіх,увесь
пропозицій,пропозиція
щодо,щодо
квот,квот
Батьківщини,батьківщина
Радикальної,радикальна
партії,партія
Олега,олега
Ляшка,ляшко
БПП,бпп
Народного,народний
фронту,фронт
Самопомочі,самопомоч
груп,група
Але,але
нам,ми
треба,треба
мати,мати
226,226
голосів,голос
за,за
відставку,відставка
колишнього,колишній
складу,склад
ЦВК,ЦВК
і,і
226,226
голосів,голос
за,за
кожного,кожний
нового,новий
кандидата,кандидата
Тому,тому
гадаю,гадати
ми,ми
повинні,повинний
почути,почути
кого,хто
відкликатимуть,відкликатимуть
наші,наш
колеги,колега
з,з
БПП,бпп
і,і
потім,потім
прозоро,прозоро
і,і
публічно,публічно
обговорити,обговорити
питання,питання
щодо,щодо
голосування,голосування
стосовно,стосовно
всіх,весь
кандидатів,кандидат
запропонованих,запропонований
Президентом,президент
України,Україна
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Дякую,дякувати
Долженков,долженков
фракція,фракція
Опозиційний,опозиційний
блок,блок
ДОЛЖЕНКОВ,долженко
О,О.
В,в
Шановні,шановний
громадяни,громадянин
України,Україна
Шановні,шановний
колеги,колега
Боротьба,боротьба
за,за
вибори,вибори
почалася,початися
і,і
триває,тривати
вже,вже
декілька,декілька
тижнів,тиждень
Наразі,наразі
дуже,дуже
багато,багато
законопроектів,законопроект
пов’язаних,пов’язаний
з,з
соціальним,соціальний
захистом,захист
зокрема,зокрема
щодо,щодо
виплати,виплата
заробітної,заробітний
плати,плата
шахтарям,шахтар
пенсійного,пенсійний
забез,забез
печення,печення
не,не
розглядаються,розглядатися
Точиться,точиться
боротьба,боротьба
навколо,навколо
складу,склад
ЦВК,ЦВК
Хто,хто
контролюватиме,контролюватиме
ЦВК,ЦВК
той,той
потенційно,потенційно
контролюватиме,контролюватиме
резуль,резуль
тати,тати
виборів,вибори
Дуже,дуже
влучно,влучно
сказав,сказати
представник,представник
коаліції,коаліція
стосовно,стосовно
того,те
що,що
всі,весь
фракції,фракція
які,який
вже,вже
не,не
є,бути
членами,член
коаліції,коаліція
Європейська,європейська
Україна,Україна
і,і
які,який
є,бути
її,вона
членами,член
мають,мати
квоти,квоти
Натомість,натомість
хоч,хоч
у,у
констатувати,констатувати
що,що
дві,два
кандида,кандида
тури,тури
які,який
делегувала,делегувала
фракція,фракція
Опозиційний,опозиційний
блок,блок
до,до
Центральної,центральна
ви,ви
борчої,борча
комісії,комісія
не,не
враховуються,враховуватися
до,до
її,вона
складу,склад
що,що
є,бути
нехтуванням,нехтування
прав,право
опозиції,опозиція
Це,це
видає,видавати
хто,хто
в,в
нас,ми
є,бути
опозиція,опозиція
а,а
хто,хто
коаліція,коаліція
та,та
її,вона
прибічники,прибічники
ГОЛОВУЮЧИЙ,головуючий
Олег,Олег
Ляшко,ляшко
фракція,фракція
Радикальної,радикальна
партії,партія
19,19
ЛЯШКО,ляшко
О,О.
В,в
Право,право
вибору,вибір
це,це
право,право
дане,дане
Господом,госпід
Богом,бог
Ніхто,ніхто
не,не
має,мати
права,право
забирати,забират
в,в
українців,українець
їхнє,їхній
волевиявлення,волевиявлення
їхній,їхній
голос,голос
Президент,президент
Порошенко,Порошенко
внісши,внісши
таке,такий
подання,подання
фактично,фактично
узурпує,узурпува
склад,склад
ЦВК,ЦВК
позбавляє,позбавляти
украї,укра
нців,нців
права,право
вільного,вільний
вибору,вибір
Вони,вони
хочуть,хотіти
фальсифікувати,фальсифікуват
вибори,вибори
намалювати,намалювати
результат,результат
Тобто,тобто
люди,людина
повинні,повинний
кілька,кілька
мільярдів,мільярд
гривень,гривня
заплатити,заплатит
з,з
державного,державний
бюджету,бюджет
щоб,щоб
десь,десь
стояв,стояти
транзитний,транзитний
сервер,сервер
лєвий,лєвий
і,і
в,в
президентському,президентський
кабінеті,кабінет
малю,маль
вали,вали
результати,результат
М,М.
и,и
не,не
дамо,дати
Президенту,президент
Порошенку,порошенка
вкрасти,вкраст
голоси,голос
людей,людина
Ми,ми
не,не
дамо,дати
сфальсифікувати,сфальсифікуват
вибори,вибори
Ми,ми
не,не
дамо,дати
обрати,обрати
ЦВК,ЦВК
яке,який
буде,бути
залежне,залежне
від,від
влади,влада
і,і
яке,який
буде,бути
фальсифікувати,фальсифікуват
результати,результат
виборів,вибори
тому,тому
що,що
ми,ми
хочемо,хотіти
не,не
нових,новий
майданів,майдан
в,в
результаті,результат
злочинів,злочин
Президента,президент
Пор,пор.
ошенка,ошенка
а,а
економічного,економічний
розвитку,розвиток
країни,країна
підвищення,підвищення
добробуту,добробут
українців,українець
і,і
відновлення,відновлення
миру,мир
в,в
Україні,Україна
Без,без
порядку,порядок
дис,дис
ципліни,ципліни
сильної,сильний
і,і
чесної,чесна
влади,влада
не,не
буде,бути
єдиної,єдина
вільної,вільний
незалежної,незалежний
і,і
мирної,мирна
країни,країна
Тому,тому
ми,ми
на,на
сторожі,сторожа
інтересів,інтерес
українців,українець
ГОЛО,голо
ВУЮЧИЙ,вуючий
Сергій,Сергій
Власенко,власенко
фракція,фракція
Батьківщина,батьківщина
ВЛАСЕНКО,власенко
С,С.
В,в
Шановні,шановний
колеги,колега
Давайте,давайте
будемо,бути
чесними,чести
і,і
відвертими,відвертими
Очевидно,очевидно
що,що
цю,цей
ситуацію,ситуація
штучно,штучно
створив,створити
Петро,Петро
Порошенко,Порошенко
внісши,внісши
14,14
кандидатів,кандидат
на,на
13,13
місць,місце
без,без
пропорційного,пропорційний
представництва,представництва
всіх,весь
політичних,політичний
фракцій,фракція
як,як
цього,цей
вимагають,вимагати
між,між
народні,народний
зобов’язання,зобов’язання
України,Україна
Я,я
хочу,хотіти
всім,весь
нагадати,нагадати
що,що
суб’єктом,суб’єкт
подання,подання
є,бути
не,не
фракція,фракція
БПП,бпп
за,за
всієї,весь
поваги,поваги
до,до
найбільшої,найбільша
фракції,фракція
парламенту,парламент
а,а
Президент,президент
Порошенко,Порошенко
Дайте,дати
лист,лист
про,про
відкликання,відкликання
кандидатів,кандидат
і,і
я,я
переконаний,переконаний
парламент,парламент
розгляне,розгляне
цю,цей
ситуацію,ситуація
рівно,рівно
за,за
5,5
хвилин,хвилина
і,і
не,не
буде,бути
жодних,жодний
проблем,пробле
Чому,чому
щоразу,щоразу
штучно,штучно
створивши,створивш
проблему,проблема
ми,ми
потім,потім
про,про
понуємо,понуємо
парламенту,парламент
якісь,якийсь
квазіваріанти,квазіваріант
виходу,вихід
із,із
цієї,цей
ситуації,ситуація
лише,лише
з,з
однією,один
метою,мета
щоб,щоб
Петро,Петро
Олексійович,олексійович
не,не
дай,дати
Боже,бог
не,не
вт,вт
ратив,ратив
обличчя,обличчя
Він,він
вже,вже
давно,давно
втратив,втратити
обличчя,обличчя
Більше,більше
менше,менше
ніхто,ніхто
не,не
помітить,помітить
Подання,подання
Президента,президент
про,про
відкликання,відкликання
розглядаємо,розглядати
голосуємо,голосує
і,і
немає,немати
з,з
цим,цей
жодних,жодний
проблем,пробле
Фракція,фракція
Батьківщина,батьківщина
підтримує,підтримувати
оновлення,оновлення
Центральної,центральна
виборчої,виборча
комісії,комісія
Дякую,дякувати
20,20
ГОЛ,ГОЛ
ОВУЮЧИЙ,овуючий
Олег,Олег
Березюк,березюк
фракція,фракція
Самопоміч,Самопоміч
БЕРЕЗЮК,березяк
О,О.
Р,р
член,член
Комітету,комітет
Верховної,верховний
Ради,рада
України,Україна
з,з
питань,питання
державного,державний
будівництва,будівництво
регіональної,регіональний
політики,політика
та,та
місцево,місцево
го,го
самоврядування,самоврядування
загальнодержавний,загальнодержавний
багатомандатний,багатомандатний
виборчий,виборчий
округ,окр
політична,політична
партія,партія
Об’єд,об’єд
нання,нання
Самопоміч,Самопоміч
Сьогодні,сьогодні
пар,пара
ламент,ламент
виправляв,виправляв
в,в
Законі,закон
Про,про
Вищий,вищий
антикорупційний,антикорупційний
суд,суд
не,не
помилку,помилка
а,а
шахрайство,шахрайство
чинної,чинна
влади,влада
Не,не
треба,треба
тішитися,тішитися
цьому,це
голо,голо
суванню,сування
Потішимося,потішимосі
тоді,тоді
коли,коли
запрацює,запрацює
антикорупційний,антикорупційний
суд,суд
засудить,засудить
першого,перший
корупціонера,корупціонер
який,який
обкрадав,обкрада
цю,цей
державу,держава
Що,що
ми,ми
робимо,робити
зараз,зараз
Знову,знову
виправляємо,виправля
шахрайство,шахрайство
Адміні,адміні
страції,страція
Президента,президент
і,і
Президента,президент
Якщо,якщо
Президент,президент
його,його
фракція,фракція
заби,заби
рають,рають
зайвого,зайве
кандидата,кандидата
фракція,фракція
Самопоміч,Самопоміч
проголосує,проголосує
за,за
ЦВК,ЦВК
бо,бо
вона,вона
потрібна,потрібна
країні,країна
Сьогоднішня,сьогоднішня
Центральн,центральн
а,а
виборча,виборча
комісія,комісія
є,бути
зло,зло
чинною,чинна
і,і
нелегітимною,нелегітимна
ГОЛОВУЮЧИЙ,головуючий
Віктор,віктор
Бондар,бондар
група,група
Партія,партія
Відродження,відродження
потім,потім
Воля,воля
народу,народ
БОНДАР,бондар
В,в
В,в
член,член
Комітету,комітет
Верховної,верховний
Ради,рада
України,Україна
з,з
питань,питання
Регламенту,регламент
та,та
організації,організація
роботи,робота
Верховної,верховний
Ради,рада
України,Україна
о,о
дно-,дно-
мандатний,мандатний
виборчий,виборчий
округ,окр
№,№
191,191
Хмельницька,хмельницький
область,область
самовисува,самовисува
нець,нець
Шановні,шановний
колеги,колега
Ми,ми
розуміємо,розуміємо
що,що
питання,питання
ЦВК,ЦВК
надзви,надзви
чайно,чайно
важливе,важливий
для,для
України,Україна
українців,українець
українського,український
політикуму,політикум
Воно,воно
дуже,дуже
заговорено,заговорено
було,бути
три,три
місяці,місяць
часу,час
для,для
того,те
щоб,щоб
дійти,дійти
якогось,якийсь
консенсусу,консенсус
але,але
на,на
жаль,жаль
ми,ми
бачимо,бачити
гру,гра
амбіцій,амбіція
і,і
не,не
бачимо,бачити
нор,нор
мальних,мальний
компромісів,компроміс
коли,коли
кожна,кожний
партія,партія
кожна,кожний
фракція,фракція
через,через
своїх,свій
представників,представник
буде,бути
гарантовано,гарантовано
представлена,представлений
у,у
Центральній,центральнія
виборчій,виборчія
комісії,комісія
Ми,ми
вважаємо,вважаємо
що,що
переговорний,переговорний
процес,процес
має,мати
бу,бу
ти,ти
завершений,завершений
потім,потім
внесена,внесень
в,в
зал,зал
пропозиція,пропозиція
що,що
кожна,кожний
фракція,фракція
яка,який
є,бути
в,в
залі,зал
кожна,кожний
партія,партія
яка,який
існує,існувати
в,в
Україні,Україна
має,мати
чітку,чіток
гарантію,гарантія
того,те
що,що
буде,бути
пред,пред
ставлена,ставлена
в,в
Центральній,центральнія
виборчій,виборчія
комісії,комісія
що,що
вибори,вибори
будуть,бути
відбува,відбува
тися,тися
на,на
чесній,чеснія
а,а
не,не
сфальсифікованій,сфальсифікованій
основі,основа
Враховуючи,враховуючи
цю,цей
ситуацію,ситуація
ми,ми
пропонуємо,пропонувати
зараз,зараз
винести,винесть
на,на
перший,перший
план,план
питання,питання
більш,більш
актуальне,актуальне
виплата,виплата
заробітної,заробітний
плати,плата
працівникам,працівник
обленерго,обленер
по,по
Україні,Україна
Це,це
законопроект,законопроект
№,№
7390,7390
і,і
ще,ще
є,бути
час,час
його,його
прийняти,прийняти
Це,це
більш,більш
актуально,актуально
бо,бо
тисячі,тисяча
людей,людина
звільняються,звільняються
21,21
Україна,Україна
залишиться,залишитися
без,без
електроенергії,електроенергія
тому,тому
що,що
обленерго,обленер
все,все
повідключають,повідключають
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Дякую,дякувати
Євген,євген
Рибчинський,рибчинський
Воля,воля
народу,народ
Будь,бути
ласка,ласка
РИБЧИНСЬКИЙ,рибчинський
Є,бути
Ю,Ю
заступни,заступна
к,к
голови,голова
Комітету,комітет
Верховної,верховний
Ради,рада
України,Україна
у,у
справах,справа
ветеранів,ветеран
учасників,учасник
бойових,бойовий
дій,дія
учасників,учасник
антитерористичної,антитерористична
операції,операція
та,та
людей,людина
з,з
інвалідністю,інвалідність
одномандат,одномандат
ний,ний
виборчий,виборчий
округ,окр
№,№
211,211
м,м
Київ,Київ
партія,партія
Блок,блок
Петра,петра
Порошенка,Порошенко
Голосіївський,голосіївський
район,район
місто,місто
Київ,Київ
Панове,панове
питання,питання
щодо,щодо
нового,новий
складу,склад
ЦВК,ЦВК
це,це
питання,питання
не,не
життя,життя
простого,простий
пересічного,пересічний
українця,українця
а,а
питання,питання
життя,життя
старих,старий
політичних,політичний
еліт,еліта
Старий,старий
склад,склад
ЦВК,ЦВК
треба,треба
було,бути
звіль,звіль
нити,нити
ще,ще
в,в
2014,2014
році,рік
а,а
він,він
дожив,дожив
до,до
2018,2018
року,рік
Давайте,давайте
зрештою,зрештою
це,це
зробимо,зробий
сьогодні,сьогодні
Я,я
абсолютно,абсолютно
погоджуюся,погоджуватися
з,з
лідером,лідер
Самопомочі,самопомоч
що,що
треба,треба
відкликати,відкликат
одну,один
особу,особа
щоб,щоб
було,бути
13,13
кандидатур,кандидатур
на,на
13,13
посад,посад
Але,але
мені,я
абсолютно,абсолютно
байдуже,байдуже
чи,чи
це,це
будуть,бути
кандидатури,кандидатури
від,від
Президента,президент
чи,чи
від,від
когось,хтось
іншого,інший
бо,бо
коли,коли
новий,новий
склад,склад
ЦВК,ЦВК
побачить,побачить
реальний,реальний
рейтинг,рейтинг
реального,реальний
переможця,переможця
він,він
не,не
зможе,змогти
вже,вже
нічого,ніщо
зробити,зробити
Треба,треба
голо,голо
сувати,сувати
однозначно,однозначно
бо,бо
це,це
є,бути
майбутнє,майбутнє
І,і
ще,ще
про,про
майбутнє,майбутнє
але,але
прикре,прикре
Вперше,вперше
з,з
2006,2006
року,рік
у,у
влади,влада
не,не
знайшлися,знайшлися
гроші,гроші
на,на
дитяче,дитяче
Євробачення,євробачення
Ми,ми
ніби,ніби
євроінтегруємося,євроінтегрувмось
а,а
діти,дитина
не,не
можуть,могти
поїхати,поїхати
на,на
ц,ц
ей,ей
відомий,відомий
телевізійний,телевізійний
конкурс,конкурс
бо,бо
не,не
знайшлося,знайшлося
грошей,гроші
Торік,торік
спонсором,спонсор
виступив,виступити
пан,пан
Шевченко,Шевченко
наш,наш
колега,колега
цього,цей
року,рік
ні,ні
в,в
кого,хто
не,не
знайшлося,знайшлося
грошей,гроші
Я,я
хочу,хотіти
щоб,щоб
гроші,гроші
на,на
цей,цей
конкурс,конкурс
знайшлися,знайшлися
в,в
цьому,це
залі,зал
прямо,прямо
зараз,зараз
Дякую,дякувати
ГОЛОВУЮЧИЙ,головуючий
Дякую,дякувати
вам,ви
Колеги,Колеги
ми,ми
завершили,завершили
обмін,обмін
думками,думка
від,від
фракцій,фракція
і,і
груп,група
–––––––––––,–––––––
22,22
Хочу,хотіти
повідомити,повідомити
що,що
до,до
мене,я
від,від
фракцій,фракція
Радикальної,радикальна
партії,партія
Олега,олега
Ляшка,ляшко
і,і
Батьківщина,батьківщина
надійшла,надійшла
заява,заява
з,з
вимогою,вимога
про,про
оголо,оголо
шення,шення
перерви,перерва
але,але
вони,вони
готові,готовий
замінити,замінити
її,вона
виступом,виступ
з,з
трибуни,трибуна
Я,я
надаю,нада
Олегу,олега
Ляшку,ляшка
3,3
хвилини,хвилина
для,для
виступу,виступ
ЛЯШКО,ляшко
О,О.
В,в
Колеги,Колеги
я,я
прошу,просити
вас,ви
відволіктися,відволіктися
від,від
якихось,якийсь
там,там
високопарних,високопарний
питань,питання
і,і
спуститися,спуститися
на,на
землю,земля
У,у
2008,2008
році,рік
Андрій,Андрій
Полтавець,полтавець
убив,убити
у,у
Харкові,Харків
шестеро,шестеро
людей,людина
будучи,будуча
п’яним,п’яним
за,за
кермом,керме
за,за
що,що
отримав,отримати
10,10
років,рік
тюрми,тюрма
У,у
2015,2015
році,рік
він,він
звільнився,звільнився
а,а
в,в
2017,2017
ро-,ро-
ці,цей
цього,цей
вбивцю,вбивець
знову,знову
затримали,затримати
п’яним,п’яним
за,за
кермом,керме
Після,після
того,те
як,як
убив,убити
шестеро,шестеро
жителів,житель
Харкова,Харків
відсидів,відсид
у,у
тюрмі,тюрма
у,у
2017,2017
році,рік
його,його
зно,зно
ву,ву
спіймали,спіймати
п’яним,п’яним
за,за
кермом,керме
і,і
знову,знову
дали,дати
термін,термін
У,у
червні,червень
цього,цей
ро,ро
ку,ку
він,він
вийшо,вийшо
в,в
за,за
амністією,амністія
Шестеро,шестеро
людей,людина
в,в
яких,який
цей,цей
убивця,убивець
за,за
кер,кер.
мом,мо
забрав,забрати
життя,життя
знову,знову
сів,сісти
п’яним,п’яним
за,за
кермо,кермо
був,бути
затриманий,затриманий
отримав,отримати
термін,термін
і,і
вийшов,вийти
за,за
амністією,амністія
Хто,хто
після,після
цього,цей
мені,я
ще,ще
буде,бути
розказу,розказ
вати,вата
що,що
наші,наш
пропозиції,пропозиція
встановити,встановити
драконівську,драконівська
відповідальніст,відповідальніст
ь,ь
для,для
вбивць,вбивць
п’яних,п’яних
за,за
кермом,керме
занадто,занадто
жорстокі,жорстокі
Ви,ви
розкажіть,розкажіть
це,це
ро,ро
дичам,дича
шести,шість
вбитих,вбитих
людей,людина
у,у
Харкові,Харків
родичам,родич
дев’яти,дев’ять
людей,людина
вбитих,вбитих
Зайцевою,зайцева
яка,який
була,бути
під,під
наркотичним,наркотичний
оп’янінням,оп’яніння
у,у
тому,тому
ж,ж
Харкові,Харків
родичам,родич
3,3
5,5
тисяч,тисяча
українців,українець
які,який
минулого,минулий
року,рік
загинули,загинути
через,через
ДТП,ДТП
половина,половина
із,із
яких,який
через,через
п’яних,п’яних
водіїв,водій
Вони,вони
вбивають,вбивають
людей,людина
потім,потім
відкупляються,відкупляються
і,і
виходять,виходити
за,за
амністією,амністія
Уже,уже
не,не
вернеш,вернеш
убитих,убити
дітей,дитина
чоловіків,чоловік
жінок,жінка
а,а
вони,вони
відкупилися,відкупилися
за,за
амністією,амністія
вийшли,вийти
щоб,щоб
знову,знову
сісти,сість
за,за
кермо,кермо
і,і
когось,хтось
убити,убити
Я,я
хочу,хотіти
що,що
б,б
ми,ми
припинили,припинили
цю,цей
війну,війна
на,на
дорогах,дорога
Ми,ми
добиваємося,добиваєм’я
щоб,щоб
припинили,припинили
вбивати,вбивати
невинних,невинни
людей,людина
через,через
те,те
що,що
він,він
залив,залив
очі,око
не,не
відчуває,відчувати
своєї,свій
відповідальності,відповідальність
Кожен,кожний
хто,хто
п’яний,п’яний
сідає,сідати
за,за
кермо,кермо
повинен,повинний
пам’ятати,пам’ятати
одну,один
просту,прост
істину,істина
сів,сісти
за,за
кермо,кермо
дорога,дорога
в,в
тюрму,тюрма
В,в
тюрму,тюрма
Якщо,якщо
вбив,вбив
людей,людина
на,на
все,все
життя,життя
в,в
тюрму,тюрма
а,а
не,не
відкуп,відкуп
і,і
за,за
амністією,амністія
через,через
два,два
роки,рік
вихід,вихід
Я,я
звертаюся,звертаюся
до,до
парламенту,парламент
з,з
проханням,прохання
у,у
вересні,вересень
прийняти,прийняти
в,в
другому,другий
читанні,читання
законопроект,законопроект
норми,норма
якого,який
встановлюють,встановлюють
драконів,дракон
ську,ську
відповідальність,відповідальність
за,за
п’янство,п’янство
за,за
кермом,керме
дадуть,дати
можливість,можливість
вряту,врята
вати,вата
тисячі,тисяча
життів,життя
ніколи,ніколи
не,не
дозволять,дозволять
таким,такий
як,як
Андрій,Андрій
Полтавець,полтавець
виходити,виходити
з,з
тюрми,тюрма
після,після
вбивства,вбивство
шести,шість
людей,людина
Ті,той
хто,хто
робить,робити
такі,такий
злочини,злочин
через,через
п’янство,п’янство
безвідповідальність,безвідповідальність
безсовісність,безсовісність
ніколи,ніколи
не,не
повинні,повинний
сідати,сідат
за,за
к,к
ермо,ермо
вбивати,вбивати
приносити,приносити
в,в
дім,дім
сльози,сльоза
горе,горе
неща,нещо
стя,стя
і,і
смерть,смерть
І,і
це,це
відповідальність,відповідальність
парламенту,парламент
Той,той
хто,хто
не,не
голосує,голосує
23,23
бере,брати
на,на
себе,себе
відповідальність,відповідальність
за,за
те,те
щоб,щоб
тисячі,тисяча
українців,українець
і,і
далі,далі
гинули,гинули
на,на
наших,наш
дорогах,дорога
Досить,досить
смертей,смерть
Українці,українець
мають,мати
жити,жити
ГОЛОВУЮЧИЙ,головуючий
Колеги,Колеги
також,також
я,я
маю,мати
заяву,заява
від,від
фракції,фракція
Блок,блок
Петра,петра
Порошенка,Порошенко
і,і
групи,група
Воля,воля
народу,народ
з,з
вимогою,вимога
про,про
оголошення,оголошення
перерви,перерва
на,на
15,15
хвилин,хвилина
Згідно,згідно
з,з
Регламентом,регламент
у,у
них,вони
є,бути
це,це
право,право
Отже,отже
я,я
оголошую,оголошуя
перерву,перерва
на,на
15,15
хвилин,хвилина
Прошу,прош
всіх,весь
поверну,поверн
тися,тися
до,до
залу,зал
о,о
17,17
17,17
Після,після
перерви,перерва
ГОЛОВУЮЧИЙ,головуючий
Колеги,Колеги
минуло,минуло
20,20
хвилин,хвилина
ми,ми
очікуємо,очікуєма
наших,наш
колег,колега
Хочу,хотіти
повідомити,повідомити
що,що
в,в
порядку,порядок
денному,денне
є,бути
законопроекти,законопроект
які,який
треба,треба
включити,включит
до,до
порядку,порядок
денного,денний
для,для
прийняття,прийняття
рішення,рішення
серед,серед
яких,який
№,№
8487,8487
і,і
№,№
8487,8487
1,1
та,та
№,№
8488,8488
щодо,щодо
розгляду,розгляд
яких,який
вчора,вчора
зверну,зверн
лася,лася
Южан,южан
іна,іна
Зараз,зараз
перед,перед
тим,те
як,як
ми,ми
продовжимо,продовжимо
за,за
результатами,результат
перерви,перерва
я,я
даю,да
3,3
хвилини,хвилина
голові,голова
фракції,фракція
Блок,блок
Петра,петра
Порошенка,Порошенко
Артуру,артуру
Герасимову,герасимова
для,для
виступу,виступ
Прошу,прош
народних,народний
депутатів,депутат
заходити,заходити
до,до
залу,зал
Колеги,Колеги
прошу,просити
покликати,покликати
всіх,весь
народних,народний
депутатів,депутат
до,до
залу,зал
Будь,бути
ласка,ласка
пане,пане
Артуре,артуре
ГЕРАСИМОВ,герасима
А,а
В,в
Шановний,шановний
Андрію,Андрій
Володимировичу,володимирович
Шановні,шановний
колеги,колега
Шановні,шановний
виборці,виборець
Щойно,щойно
відбулося,відбутися
засідання,засідання
фрак,фрак
ції,ція
Блок,блок
Петра,петра
Порошенка,Порошенко
на,на
якому,який
ми,ми
підтримали,підтримали
нашу,наш
послідов,послідов
ну,ну
позицію,позиція
стосовно,стосовно
оновлення,оновлення
Центральної,центральна
виборчої,виборча
комісії,комісія
Як,як
ви,ви
знаєте,знати
сьогодні,сьогодні
на,на
ранковому,ранкове
засіданні,засідання
ми,ми
озвучили,озвучити
нашу,наш
пропозицію,пропозиція
про,про
те,те
що,що
для,для
усунення,усунення
перепони,перепони
на,на
шляху,шлях
до,до
оновлення,оновлення
ЦВК,ЦВК
фракція,фракція
готова,готовий
